0,timestamp,target
yooooo... this shit happens so quickly everyday... like dang.. am i bipolar?,2021-01-29 23:45:29+00:00,-1
logic: i aint bipolar but kanye make me wish i was people: omg wtf this is so corny ew durk: im goin kanye crazy people: omg goat,2021-01-29 23:39:48+00:00,-1
i have a fetish for big coats but i live in florida sooo i only can wear it for about a week wit this bipolar weather.,2021-01-29 23:34:46+00:00,0
we sunbeams aren't worried about you normies most of you normies fucking bore me we're taking meds and our pockets are filled with presidents that are dead,2021-01-29 23:31:23+00:00,-1
its sad my mood changes so fast i think im bipola,2021-01-29 23:18:28+00:00,-1
"i don't think there's enough medication to help marjorie taylor greene. she is completely off the rails and should be hospitalized for her mental illness. i mean, look what kanye did during a bipolar episode he ran for president! these ppl are nuts and untreated mental illness",2021-01-29 23:12:33+00:00,-1
when my bipolar kick in..idgaf bout shit..yo best out is to leave me tf alone,2021-01-29 23:09:48+00:00,1
"i do not have bipolar disorder, my dx is complex ptsd",2021-01-29 23:05:42+00:00,-1
wow its really storming out here like it was just hot this morning. i swear az weather so bipolar,2021-01-29 23:01:02+00:00,1
exactly why i wish the quotes werent a thing. also why i believe clubhouse is the superior app when it comes to discussions,2021-01-29 22:43:03+00:00,1
"matters. you all know my diagnoses and my struggles with my mental health. depression, anxiety, bipolar , cptsd/ptsd. end stigma. support everyone, regardless of gender, age, identity, with love and compassion. practice empathy. be strong. reach out.",2021-01-29 22:41:23+00:00,1
get sued because i posted something that really happened?,2021-01-29 22:40:08+00:00,0
you know you on my imaginary cyber comedian list,2021-01-29 22:30:35+00:00,1
girl am i bipolar bc this makes me want to lose my shit lo,2021-01-29 22:26:02+00:00,-1
"i often write letters to myself and post them to remind me,that,on a bad day, i am in charge of my bipolar...it's not in charge of me!",2021-01-29 22:18:56+00:00,-1
its my grandson bipolar with psychosis refuses to take medication breaks my heart. my daughter has advocated endlessly everything really bad past two years. all cause he's an adult hands tied,2021-01-29 22:15:26+00:00,1
"based on the comment he made to her wondering how she is still alive. he should be charged for attempted murder. it is apparent he tried to kill her, i dont care if he is bipolar",2021-01-29 22:11:21+00:00,-1
never stopped thinking about that shit that made my eyes puff up like a m,2021-01-29 22:10:22+00:00,-1
"was not treated given false info, ent was incompetent so was medical record dept reason director walker received lengthy certified letter received with psychiatric visit reported abuse by my elder single bipolar brother took gun to my head ! then surgeries late by decades",2021-01-29 22:08:54+00:00,-1
it's funny how little i care about people reading this. i pay like dollars a year to keep the url. it helps me unwind and think through all my thoughts. also if i help just one baby bipolar it will be a good thing indeed,2021-01-29 21:56:38+00:00,1
honestly the worst part about bipolar mania is i think im onto something revolutionary and then realize its just mania a few days later,2021-01-29 21:45:24+00:00,-1
"i hope the victim gets the medical, emotional, and financial support she needs. likewise, i hope chad wheeler gets the psychological and mental help he needs, because bipolar disorder is a scary thing.",2021-01-29 21:44:54+00:00,1
aye naw that's not funny. that shit happened to me before. smh. fuckin scamming ass bitc,2021-01-29 21:43:29+00:00,-1
does anyone else get really hot when they are manic? i feel like i'm on a slow burn right now.,2021-01-29 21:43:05+00:00,1
if anybody sick of me its my man fashooo i know he be thinking this bitch bipolar f,2021-01-29 21:37:43+00:00,-1
is it a serotonin hangover or bipolar or depression or anxiety or just getting older and losing my zeal for life? i guess well never know,2021-01-29 21:36:45+00:00,-1
"yeah for sure, im young enough and stable enough to definitely take the vaccine, but i was just pointing out for those possibly at risk of psychiatric issues such as bipolar may want to wait for more data to come ou",2021-01-29 21:34:42+00:00,1
g send me the final mix of bipolar love i cant wait for yall to hear it,2021-01-29 21:25:09+00:00,1
"oh great....my bipolar ex made another new number happy belated, i didnt know if i should speak boy go to hel",2021-01-29 21:16:29+00:00,1
"thank you so much! its been rough because henever been one to subscribe to ""theories"". hebeen doing this for so long, i hope he finds a way out of these bipolar beliefs",2021-01-29 21:14:15+00:00,1
ill have to show mine when i get on. its super bipolar thoug,2021-01-29 21:10:54+00:00,1
"shoutout to and for this beautifully real story. i was an alcoholic, abused cocaine in college trying to put a mask over my bipolar depression. thank both of yall for just surviving and telling your stories.",2021-01-29 21:01:26+00:00,1
lmaooooo i cant keep up,2021-01-29 20:59:04+00:00,0
"thank you, this shit be so fucking triggering, i cant no more",2021-01-29 20:45:41+00:00,0
there is so many things about having a bipolar disorder that i have no idea and all i can feel is scare,2021-01-29 20:30:57+00:00,-1
i have never seen so many bipolar people in my life god have mercy on these people for truly they are lost but god will flip the script and aint no fun when the rabbit got the gu,2021-01-29 20:30:27+00:00,1
right lmao? like youre gonna cancel me? i didnt know you existed minutes ago,2021-01-29 19:52:43+00:00,1
"florida bipolar weather is messing with my sinuses and on topof that... i'm pmsing weston, florida",2021-01-29 19:46:04+00:00,0
"i am choosing not to see myself as sick. i see myself as someone who is trying,"" says navee essien, , of aurora who had untreated bipolar disorder, anxiety and depression when she tried to end her life in november. hers is our latest story.",2021-01-29 19:45:54+00:00,-1
like i hate when they say oh yall bipolar so you mean to tell me everybody dont get mad at some point ? and once they stop being mad everything back cool ? like come on thats a human trai,2021-01-29 19:42:00+00:00,-1
i'm here for you bro! i know how you feel because i can be a lil bipolar myself. but i got your back,2021-01-29 19:34:06+00:00,0
im the one with disorder but you acting emotional emotional like do you need one of my anxiety pills or what friz the cat shi,2021-01-29 19:30:48+00:00,1
"for the record, no one should be weaponizing the need for medication. ( i know you mean well) this is devolving fast. op (king_wojack) is a severely misinformed person actively damaging the mental illness/bipolar community. at this point, we ought to block and move o",2021-01-29 19:28:56+00:00,-1
thank you soo much. i have suicidal idealation and i'm desperately trying to hang on to be protected but with this diabetes hbp bipolar and gad too having horrid anxiety panic attacks id,2021-01-29 19:27:38+00:00,-1
"anytime i'm tempted to think i'm not really bipolar (because the meds are working), i picture ira, who is written from experience, lying on the floor in a dysphoric manic haze because he didn't think he needed his meds (from this: ) and yeah, never mind",2021-01-29 19:15:57+00:00,-1
whew i didnt know i was this bipolar,2021-01-29 19:15:13+00:00,0
halsey is my idol as someone who speaks out for bipolar and endo awareness two diagnoses that deeply affect my life. she gives me hope for my own fertility struggles and my mental health struggles having both endo and bipolar . shes a true creativ,2021-01-29 19:12:52+00:00,1
"almost everyday i realize a different way being raised by a bipolar parent negatively effects my everyday life. please for the love of god, seek help before even thinking of having children",2021-01-29 19:11:07+00:00,1
there isnt i love them theyre magical but having one as your mom whos also a little bipolar is a lot,2021-01-29 19:04:10+00:00,-1
the way i cannot stand you,2021-01-29 19:00:56+00:00,0
bruuuuh my playlist on shuffle got me feeling bipolar,2021-01-29 18:54:32+00:00,1
"im simply not understated enough to pull this off. i could learn, but the bipolar thing would probably interfere anyway",2021-01-29 18:53:53+00:00,0
sweetie i was with bipolar and if ya need tips....lol let me kno,2021-01-29 18:47:54+00:00,1
"you are welcome! thank you for sharing your struggle it is hard for people to say i am not ok, i am (depressed, anxious, bipolar,etc) it needs to be normalized so people dont hide it and avoid the help that could change things for the bette",2021-01-29 18:47:25+00:00,1
