,timestamp,tweet_text,Location
7072,2020-05-30 21:42:04+00:00,"thoties get pregnant and get deep into depression, then have the newborn and call that shit a blessing - big1900mossgan",US1990
7073,2020-05-30 21:40:01+00:00,see a therapist online - learn how to overcome &amp; without meds.go to:,"Boulder CO, USA"
7074,2020-05-30 21:39:26+00:00,"app is bugging out and won't do it right, but whatever. hopefully that can at least make some difference...i hate being so powerless when people are hurting. all this bullshit and depression makes me wanna cry my eyes out but at least i have something to actually be mad at now","Boise, ID"
7075,2020-05-30 21:39:10+00:00,"i have pretty much all the psychological side effects, depression, anxiety, insomnia, nightmares, hallucinations (auditory, visuals, and smells). when i go off of it i can't handle any solid foods, severe inflammation, massive hives, throat closing, anaphylaxis. not fun lol","Lincoln, NE"
7076,2020-05-30 21:38:59+00:00,"(3/3) are you reading a book about , , , , or ? recommend them here!","Cold Spring Harbor, NY"
7077,2020-05-30 21:38:54+00:00,thank you i suffer from bipolar and depression. i have good days and not so good days. i recently lost my kids father a week ago and its been a struggle but everyone has a stor,USA
7078,2020-05-30 21:38:42+00:00,big day of rearranging my bedroom furniture and getting rid of depression clutter and some dust build-up i still got the big sad but i'm living in a cleaner space and i'm gonna change my sheet,Massachusetts
7079,2020-05-30 21:37:44+00:00,the new depression: covid-19 and stocks rightful owners via,"Dallas, TX"
7080,2020-05-30 21:37:00+00:00,"i want to announce the publication of ""tropic of wonder,"" a semi-autobiographical coming-of-age novel, written as a lyrical exploration of anxiety, abuse, depression, and faith. it is free!",New Jersey
7081,2020-05-30 21:36:53+00:00,i remember it from the 's. there was a line of clothing called gunny sax. cute clothes for the time. mostly prom dresses. but i heard from my grandmother who raised kids during the great depression. not the one now,"Houston, Texas, USA"
7082,2020-05-30 21:36:48+00:00,maniac -depression,"Los Angeles, CA"
7083,2020-05-30 21:36:28+00:00,i cant stress this enough. most people think people are being dramatic but mental illness is a thing. depression is a thing. addiction is a real thing.,Florida
7085,2020-05-30 21:36:22+00:00,depression made me believe i had to shrink my hyper/bubbly personality in order to fit in and to be taken seriously. im glad god has helped me see that i dont need to shrink to make others comfortable,"Los Angeles, CA"
7086,2020-05-30 21:36:11+00:00,im depressed. i dont suffer from depression. except for now. i know its circumstantial. but its still tough,"Woodstock, NY"
7087,2020-05-30 21:35:57+00:00,"if i ever move again, it'll be out of the us. i also have a deep desire to stock up on guns and ammo, but i struggle with depression too much for it to be for me. the desire comes not because i'm scared for myself, but because i want to be ready to help others when needed","Helena, MT"
7088,2020-05-30 21:35:52+00:00,"and its breaking me. i never thought i would have my depression come out in the open and have to talk about it. at this point though i feel like if i dont i wont win the battle. it has affected everyone in my life. from friends i have lost to children, to family and my now e","Moore, OK"
7089,2020-05-30 21:35:51+00:00,depression since i was a year old kid. most of the time i hide it well. most people that i have been true friends with on here know about it because it comes through when i have been drinking. depression has cost me almost everything that is important to me in my life,"Moore, OK"
7090,2020-05-30 21:35:04+00:00,"*crackle* hello , this is , does this time travel radio work? hi, this is . amazing! how are things? well...a pandemic is infecting millions, us is worst hit, we're facing a depression and rioting in major cities. uh... gotta go, president donald trump is on tv","Mar-a-Lago, Florida"
7092,2020-05-30 21:34:36+00:00,"me, who's had chronic depression for decades: god i'm so tired me: and i'm like, losing my appetite me: dude why am i so spacy?? also me: everything feels overwhelming? even simple tasks? also me, a week later: ohhhhhhhhhh i'm depressed. ok makes sens","Reluctantly, USA "
7093,2020-05-30 21:33:39+00:00,help is a click away. seeking help for depression and anxiety is an act of courage. you do not,US and Abroad
7094,2020-05-30 21:33:20+00:00,i respect him in many ways. he knew that making people laugh was the best thing he could do to hide his hurt and depression.,The Appalachians USA
7095,2020-05-30 21:33:20+00:00,"gotta disagree here. think they work very well to teach and strengthen solid pull up mechanics like stacked torso over hips, and depression of the shoulder blades.","Chicago, IL"
7096,2020-05-30 21:32:14+00:00,rt: ()new tropical depression -e advisory summary! data from . automated experimental summaries for all storms are available at .,"Kendall Lakes, FL"
7097,2020-05-30 21:32:04+00:00,"depression is over the governorate of &amp; will continue to produce rain, some heavy, over the area into sunday. system will spread some rain westward across later sunday into wednesday.","Bellefonte, PA"
7098,2020-05-30 21:31:09+00:00,"a third of americans report anxiety or depression symptoms during the pandemic...young adults are experiencing the highest rates of mental health strain during the pandemic, according to new cdc data.","Detroit, Michigan, USA"
7099,2020-05-30 21:30:30+00:00,you're a good person no matter what. i battle depression in my life,"Detroit, MI"
7100,2020-05-30 21:30:27+00:00,wow lady gaga is really out here curing my depression rn,"Pawtucket, RI"
7101,2020-05-30 21:30:23+00:00,mr president tell eu. we are not supporting a who that works for china and there well being!!! try and unite the peoples of are country tell them we have a bigger fight than this better gear up to stop great depression and virus if it blows up again anytime soo,"Colorado, USA"
7102,2020-05-30 21:30:16+00:00,nope . i now have anxiety/depression. my k has tanked. my dream career as a flight attendant is in limbo .,"Chicago, IL"
7103,2020-05-30 21:30:15+00:00,"imagine pitching this tv show: ep : reality tv show host beats first lady ep : is he a russian spy? midseason finale: impeachment! return: nope! ep : global pandemic f*ck ep : quick, print the money! ep : riots! depression! finale: holy f*ck what is left? the room:","Los Angeles, CA"
7104,2020-05-30 21:28:03+00:00,bipolar depression. but yeah lo,"San Antonio, TX"
7105,2020-05-30 21:26:57+00:00,"being in lockdown, i pretty much havent left my bed (mainly due to depression) but i have gained weight, started to become super sluggish, i was getting exhausted doing basic things like having a shower",Leo ☉ Aquarius ☽ Gemini ↑ INTJ
7106,2020-05-30 21:26:48+00:00,tropical depression two-e in the eastern pacific has formed.,"Abilene, TX"
7107,2020-05-30 21:26:40+00:00,"i dont understand why people are encouraging this behavior? so are we just going to make murder, arson, and robbery legal now? is that what yall want? the virus literally just almost sent us into a depression and now here we are, trying for it again","Texas, USA"
7108,2020-05-30 21:26:37+00:00,have you ever tried weekly counseling for your depression? cognitive behavioral therapy specifically i have had success with counseling previously,"NorthWest Illinois, U.S.A."
7109,2020-05-30 21:26:00+00:00,"- watch 's conversation with on , and creativity in :",NYC
7110,2020-05-30 21:26:00+00:00,"new video: on , overcoming , advice from z &amp; more + live performance!",New York City
7111,2020-05-30 21:25:50+00:00,i'm so behind on my writing. i haven't been able to watch anything like i usually would. i'm bout to be sued because i'm under contract &amp; years late turning in a book. i'm just a mess anty. i have these depression moods that don't make me sad...they make me numb &amp; out of it,NY NY
7112,2020-05-30 21:25:30+00:00,"one commentator said this might be the worst year in us history...a pandemic, a depression and riots, plus an impeachment. and it's only may","Arlington, VA by way of SWPA"
