,0,timestamp,target
2543,people been telling me since i was that my depression will get better. and still sad as fuc,2020-05-30 22:26:48+00:00,-1
2544,trying to keep my mind busy. depression is a bitch. so working on shirts for my new website. what do yall think?,2020-05-30 22:23:17+00:00,-1
2545,"you shouldnt give up because you dont know the future. (unless youre psychic. and if youre psychic, i have a lot of questions. ) but i digress. i know it feels like things wont change, but thats what depression tells you when it lies",2020-05-30 22:22:55+00:00,-1
2546,"no. my daughter, e.g., is vastly more bipolar when her seizures aren't under control. my depression is much worse, and anxiety is one of the symptoms of my partial seizures. this doesn't even touch the high incidence of comorbid mood disorders",2020-05-30 22:22:51+00:00,-1
2547,thanks to my article ironically title with depression will be late. stick together! everyone suffers in their own way and no on has to be alone!,2020-05-30 22:22:14+00:00,-1
2548,rewatching tvd cause that show means so much to me. i watched it when i was so deep into my anxiety/depression and it was always there to help me escape. i will always love i,2020-05-30 22:20:59+00:00,1
2549,smoking weed controls my anxiety and depression. i wish i could tell my family their happu sun is a happy stoner...!!,2020-05-30 22:20:36+00:00,1
2550,"catholic church in satanically driven to be sure! as wee as the philosophy of muslims! btw did you know the catholics promote muslim religion/philosophy? not surprising, eh? ty for following me i will try to start posting again. i go in fits and spurts due to depression",2020-05-30 22:19:43+00:00,-1
2551,"respected sir, my in-laws are stuck just like many of parents stuck here in usa. its hard to stay here for them they are in anxiety and depression.please allow commercial flight for a small period of time atleast so stuck people reach their destination",2020-05-30 22:18:47+00:00,0
2552,"separate from the current events of the world, my depression has returned and i forgot to call my shrink about it before the weekend so time is nebulous at best. real tired of this shit, honestly. it's been years, can we move on, brain",2020-05-30 22:18:22+00:00,-1
2553,"hey rei my depression was bringing me down, so i decided to make something sad on gimp, santos is off to war, this was year after henry and pinkie graduated from canterlot high",2020-05-30 22:18:02+00:00,-1
2554,"is it a hot take to say i hate those commercials where the girl is like ""mommy has depression and daddy says she canalways play with me",2020-05-30 22:17:12+00:00,-1
2555,this meditation helped me today. though i faithfully took my meds and threatened me with a full-blown anxiety attack. now i am calmer and slightly more hopeful. maybe it will help you too.,2020-05-30 22:16:32+00:00,1
2556,i didnt choose to be mentally ill. i take lexapro for my depression. you choose to be racist. that behavior is learned and passed down and you can choose to break the cycle or join in their ignorance.,2020-05-30 22:14:34+00:00,-1
2557,"im with you sister. everyone i know is suffering from depression, anxiety and fear. the news is awful, too many violent shows on the telly and the physical separation from our loved ones is painful. i am a hugger and i miss that more than anything",2020-05-30 22:14:09+00:00,-1
2558,"rob just looked me in the eye, told me to take care of myself and single handedly cured my depression",2020-05-30 22:13:08+00:00,-1
2559,"i want to pull the trigger on depression and say fu*k you every damn time, cux in the end i always wi",2020-05-30 22:12:57+00:00,-1
2560,"my husband has worked at several michelin star restaurants in manhattan. he thinks i'm wrong. i'm from corp retail, so i'm right. during a depression, food-booze-drug worlds are necessities. retail is % off. i know this bc my twins are in sweats every day for last week",2020-05-30 22:12:49+00:00,-1
2561,i feel you! artpop is awesome too. the fame monster just got me through high school depression so it will always have a special place in my heart.. chromatica is the best work shes put out in a long time.. i cried through the whole album,2020-05-30 22:11:40+00:00,1
2562,being depressed in a mexican household is the hardest thing ever. it just be adding to my depression. its not like i choose to feel this way. i just pray i soon find peace &amp; happiness. &amp; not just for me but for everyone.,2020-05-30 22:11:23+00:00,0
2563,"""when i look back on when i was dealing with depression and anxiety, it feels like i was putting together a puzzle. slowly at first, because until recently, i didnunderstand exactly what i was working on.""",2020-05-30 22:10:02+00:00,-1
2564,used to wake up so mad for no reason 'member them days that depression was beating me i use to wish i wasn't breathin,2020-05-30 22:09:52+00:00,-1
2565,"voil, c'en est fini de ce classement personnel, je rappelle que ce n'est que mon avis. encore dsol pour qui va faire une dpression nerveuse cause de moi qui ait mis reason en me place. ce thread est officiellement clos",2020-05-30 22:08:10+00:00,0
2566,im not opposed to it if theres brain dysfunction. on low dose prozac myself. its for brain dysfunction though not depression. i cant handle normal dose. mg.,2020-05-30 22:07:02+00:00,-1
2567,"i'm glad i didn't write much in my journal back then, even though i felt guilty for not. i think writing out my unacknowledged depression and anxiety would have just been more damaging because i'd either have to lie about it in the journal and know i was lying or blame mysel",2020-05-30 22:06:24+00:00,-1
2568,every time i pick up my phone im reminded of the chaos in the world. its like im holding depression in the palm of my hand.. ignorance is such bliss.,2020-05-30 22:06:23+00:00,-1
2569,aerosmith - nobody's fault (audio) via i was supposed to be in vegas seeing them with my kids tonight. instead i think ill eat an entire pizza and take a depression nap. fuck this year,2020-05-30 22:06:02+00:00,-1
2570,gdbdgsgncwncdbfsbfj xhv got woken up from a depression nap &amp; felt acceptably human for all of seconds to get told one of my parents' cockatiels die,2020-05-30 22:05:13+00:00,-1
2571,"day of challenge. i'm learning to think like my audience does. the common struggles teens experience are isolation, depression, anger, and peer pressure. their common pleasures are strong relationships with friends, and a sense of direction",2020-05-30 22:04:44+00:00,-1
2572,"i love love love that everyone is so passionate about whats going on right now, but seeing nothing but it on my timeline is making my depression worse and i could really use something postive right no",2020-05-30 22:03:27+00:00,-1
2573,i finally cyced back out of my recurring depression and am coding again. praise the gourd! (no! follow the shoe!,2020-05-30 22:01:36+00:00,-1
2574,"i am a mess. like, i have anxiety moments when i feel myself cracking open. i've battled anxiety and depression my whole life but this is new. and bad",2020-05-30 22:01:32+00:00,-1
2575,charlie coyle in the pool with bodie single handedly just cured a tiny bit of my depressio,2020-05-30 21:59:29+00:00,0
2576,dumb. my grandparents lived through two world wars and the great depression. this is laughable,2020-05-30 21:57:29+00:00,-1
